"ght_id","filepath","library","module","func_name","module_type","type","sub_type","approach_name"
"16349720957233623523","tests/sklearn/test_datasets.py","aif360","aif360.sklearn.datasets.fetch_german","fetch_german","NA","NA","NA","NA"
"16349720957233623523","tests/sklearn/test_datasets.py","aif360","aif360.sklearn.datasets.standardize_dataset","standardize_dataset","dataset","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.datasets.fetch_adult","fetch_adult","NA","NA","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.average_odds_difference","average_odds_difference","metric","group","separation","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.average_odds_error","average_odds_error","metric","group","separation","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.base_rate","base_rate","metric","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.between_group_generalized_entropy_error","between_group_generalized_entropy_error","metric","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.consistency_score","consistency_score","metric","individual","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.disparate_impact_ratio","disparate_impact_ratio","metric","group","independence","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.equal_opportunity_difference","equal_opportunity_difference","metric","group","separation","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.generalized_entropy_error","generalized_entropy_error","metric","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.generalized_fnr","generalized_fnr","metric","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.generalized_fpr","generalized_fpr","metric","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.make_scorer","make_scorer","metric","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.selection_rate","selection_rate","metric","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.specificity_score","specificity_score","metric","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_metrics.py","aif360","aif360.sklearn.metrics.statistical_parity_difference","statistical_parity_difference","metric","utility","NA","NA"
"16349720957233623523","tests/sklearn/test_reweighing.py","aif360","aif360.algorithms.preprocessing.Reweighing","OrigReweighing","algorithm","pre","Resampling","Reweighing"
"16349720957233623523","tests/sklearn/test_reweighing.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16349720957233623523","tests/sklearn/test_reweighing.py","aif360","aif360.sklearn.datasets.fetch_adult","fetch_adult","NA","NA","NA","NA"
"16349720957233623523","tests/sklearn/test_reweighing.py","aif360","aif360.sklearn.preprocessing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"16349720957233623523","tests/sklearn/test_reweighing.py","aif360","aif360.sklearn.preprocessing.ReweighingMeta","ReweighingMeta","algorithm","pre","Resampling","Reweighing"
"16349720957233623523","tests/test_classification_metric.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16349720957233623523","tests/test_classification_metric.py","aif360","aif360.datasets.multiclass_label_dataset.MulticlassLabelDataset","MulticlassLabelDataset","NA","NA","NA","NA"
"16349720957233623523","tests/test_classification_metric.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16349720957233623523","tests/test_differential_fairness.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16349720957233623523","tests/test_differential_fairness.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"16349720957233623523","tests/test_differential_fairness.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16349720957233623523","tests/test_disparate_impact_remover.py","aif360","aif360.algorithms.preprocessing.DisparateImpactRemover","DisparateImpactRemover","algorithm","pre","Data transformation","Disparate impact remover"
"16349720957233623523","tests/test_disparate_impact_remover.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16349720957233623523","tests/test_disparate_impact_remover.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16349720957233623523","tests/test_eq_odds_postprocessing.py","aif360","aif360.algorithms.postprocessing.CalibratedEqOddsPostprocessing","CalibratedEqOddsPostprocessing","algorithm","post","Probabilistic label change","Calibrated equalized odds"
"16349720957233623523","tests/test_eq_odds_postprocessing.py","aif360","aif360.algorithms.postprocessing.EqOddsPostprocessing","EqOddsPostprocessing","algorithm","post","Probabilistic label change","Equalized odds"
"16349720957233623523","tests/test_eq_odds_postprocessing.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16349720957233623523","tests/test_eq_odds_postprocessing.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16349720957233623523","tests/test_lfr.py","aif360","aif360.algorithms.preprocessing.LFR","LFR","algorithm","pre","Data transformation","Learning fair representations"
"16349720957233623523","tests/test_lfr.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.data_preproc_functions.load_preproc_data_adult","load_preproc_data_adult","dataset","NA","NA","NA"
"16349720957233623523","tests/test_meta_classifier.py","aif360","aif360.algorithms.inprocessing.MetaFairClassifier","MetaFairClassifier","algorithm","in","Fairness constraints","Meta Fair classifier"
"16349720957233623523","tests/test_meta_classifier.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16349720957233623523","tests/test_meta_classifier.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16349720957233623523","tests/test_reweighing.py","aif360","aif360.algorithms.preprocessing.reweighing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"16349720957233623523","tests/test_reweighing.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16349720957233623523","tests/test_sample_distortion_metric.py","aif360","aif360.datasets.StructuredDataset","StructuredDataset","dataset","utility","NA","NA"
"16349720957233623523","tests/test_sample_distortion_metric.py","aif360","aif360.metrics.SampleDistortionMetric","SampleDistortionMetric","metric","utility","NA","NA"
"16349720957233623523","tests/test_standard_datasets.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16349720957233623523","tests/test_standard_datasets.py","aif360","aif360.datasets.CompasDataset","CompasDataset","dataset","NA","NA","NA"
"16349720957233623523","tests/test_standard_datasets.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16349720957233623523","tests/test_standard_datasets.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"16349720957233623523","tests/test_structured_dataset.py","aif360","aif360.datasets.StructuredDataset","StructuredDataset","dataset","utility","NA","NA"
"16372938679430784908","Create_dataset.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16372938679430784908","Create_dataset.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16372938679430784908","Create_dataset.py","aif360","aif360.datasets.MEPSDataset19","MEPSDataset19","dataset","NA","NA","NA"
"16372938679430784908","models/DI_NN.py","aif360","aif360.algorithms.preprocessing.DisparateImpactRemover","DisparateImpactRemover","algorithm","pre","Data transformation","Disparate impact remover"
"16372938679430784908","models/DI_NN.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","models/DI_RF.py","aif360","aif360.algorithms.preprocessing.DisparateImpactRemover","DisparateImpactRemover","algorithm","pre","Data transformation","Disparate impact remover"
"16372938679430784908","models/DI_RF.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","models/LFR_NN.py","aif360","aif360.algorithms.preprocessing.LFR","LFR","algorithm","pre","Data transformation","Learning fair representations"
"16372938679430784908","models/LFR_NN.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","models/LFR_RF.py","aif360","aif360.algorithms.preprocessing.LFR","LFR","algorithm","pre","Data transformation","Learning fair representations"
"16372938679430784908","models/LFR_RF.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","models/Meta_classifier.py","aif360","aif360.algorithms.inprocessing.MetaFairClassifier","MetaFairClassifier","algorithm","in","Fairness constraints","Meta Fair classifier"
"16372938679430784908","models/Meta_classifier.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","models/Prejudice_remover_classifier.py","aif360","aif360.algorithms.inprocessing.PrejudiceRemover","PrejudiceRemover","algorithm","in","Regularization","Prejudice remover"
"16372938679430784908","models/Prejudice_remover_classifier.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","models/Reweighing_NN.py","aif360","aif360.algorithms.preprocessing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"16372938679430784908","models/Reweighing_NN.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","models/Reweighing_RF.py","aif360","aif360.algorithms.preprocessing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"16372938679430784908","models/Reweighing_RF.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_ME19.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_ME19.py","aif360","aif360.datasets.MEPSDataset19","MEPSDataset19","dataset","NA","NA","NA"
"16372938679430784908","src/Start_ME19.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_ME19_H.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_ME19_H.py","aif360","aif360.datasets.MEPSDataset19","MEPSDataset19","dataset","NA","NA","NA"
"16372938679430784908","src/Start_ME19_H.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_ME19_new.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_ME19_new.py","aif360","aif360.datasets.MEPSDataset19","MEPSDataset19","dataset","NA","NA","NA"
"16372938679430784908","src/Start_ME19_new.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_adult_H.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16372938679430784908","src/Start_adult_H.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_adult_H.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_adult_new.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16372938679430784908","src/Start_adult_new.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_adult_new.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_ger_age.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_ger_age.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16372938679430784908","src/Start_ger_age.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_ger_age_H.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_ger_age_H.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16372938679430784908","src/Start_ger_age_H.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_ger_age_new.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_ger_age_new.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16372938679430784908","src/Start_ger_age_new.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_ger_sex.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_ger_sex.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16372938679430784908","src/Start_ger_sex.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_ger_sex_H.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_ger_sex_H.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16372938679430784908","src/Start_ger_sex_H.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_ger_sex_new.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_ger_sex_new.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16372938679430784908","src/Start_ger_sex_new.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_readmission.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_readmission.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_readmission_H.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_readmission_H.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","src/Start_readmission_new.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","src/Start_readmission_new.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16372938679430784908","utilities.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16372938679430784908","utilities.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16372938679430784908","utilities.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16372938679430784908","utilities.py","aif360","aif360.datasets.MEPSDataset19","MEPSDataset19","dataset","NA","NA","NA"
"16372938679430784908","utilities.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16419132114398913712","AddressingFairnessInPoliceData/FairnessInML_2021.py","aif360","aif360.algorithms.inprocessing.PrejudiceRemover","PrejudiceRemover","algorithm","in","Regularization","Prejudice remover"
"16419132114398913712","AddressingFairnessInPoliceData/FairnessInML_2021.py","aif360","aif360.algorithms.preprocessing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"16419132114398913712","AddressingFairnessInPoliceData/FairnessInML_2021.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16419132114398913712","AddressingFairnessInPoliceData/FairnessInML_2021.py","aif360","aif360.explainers.MetricTextExplainer","MetricTextExplainer","metric","utility","NA","NA"
"16419132114398913712","AddressingFairnessInPoliceData/FairnessInML_2021.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"16419132114398913712","AddressingFairnessInPoliceData/FairnessInML_2021.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16431387110238224821","fp/experiments.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"16431387110238224821","fp/experiments.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16431387110238224821","fp/fixed/eq_odds_postprocessing.py","aif360","aif360.algorithms.Transformer","Transformer","mitigation","utility","NA","NA"
"16431387110238224821","fp/fixed/eq_odds_postprocessing.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16431387110238224821","fp/fixed/eq_odds_postprocessing.py","aif360","aif360.metrics.utils","compute_boolean_conditioning_vector","metric","utility","NA","NA"
"16431387110238224821","fp/fixed/reject_option_classification.py","aif360","aif360.algorithms.Transformer","Transformer","mitigation","utility","NA","NA"
"16431387110238224821","fp/fixed/reject_option_classification.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"16431387110238224821","fp/fixed/reject_option_classification.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16431387110238224821","fp/fixed/reject_option_classification.py","aif360","aif360.metrics.utils","compute_boolean_conditioning_vector","metric","utility","NA","NA"
"16431387110238224821","fp/learners.py","aif360","aif360.algorithms.inprocessing.AdversarialDebiasing","AdversarialDebiasing360","algorithm","in","Multi objective optimization","Adversarial debiasing"
"16431387110238224821","fp/post_processors.py","aif360","aif360.algorithms.postprocessing.CalibratedEqOddsPostprocessing","CalibratedEqOddsPostprocessing","algorithm","post","Probabilistic label change","Calibrated equalized odds"
"16431387110238224821","fp/pre_processors.py","aif360","aif360.algorithms.preprocessing.DisparateImpactRemover","DisparateImpactRemover","algorithm","pre","Data transformation","Disparate impact remover"
"16431387110238224821","fp/pre_processors.py","aif360","aif360.algorithms.preprocessing.LFR","LFR360","algorithm","pre","Data transformation","Learning fair representations"
"16431387110238224821","fp/pre_processors.py","aif360","aif360.algorithms.preprocessing.Reweighing","ReweighingAIF360","algorithm","pre","Resampling","Reweighing"
"16431387110238224821","fp/tests/test_learners.py","aif360","aif360.algorithms.inprocessing.AdversarialDebiasing","AdversarialDebiasing360","algorithm","in","Multi objective optimization","Adversarial debiasing"
"16467370556843706750","adversarial_explanations-master/datasets.py","aif360","aif360.datasets.CompasDataset","CompasDataset","dataset","NA","NA","NA"
"16467370556843706750","adversarial_explanations-master/fair_measures.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16467370556843706750","adversarial_explanations-master/fair_measures.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16480520462577722391","AdvDebCustom.py","aif360","aif360.algorithms.Transformer","Transformer","mitigation","utility","NA","NA"
"16480520462577722391","adult.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16480520462577722391","adult.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16560465323073163848","examples/common_utils.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16560465323073163848","mlops/kubeflow/bias_detector_pytorch/src/fairness.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16560465323073163848","mlops/kubeflow/bias_detector_pytorch/src/fairness.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16560465323073163848","tests/test_classification_metric.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16560465323073163848","tests/test_classification_metric.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16560465323073163848","tests/test_differential_fairness.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16560465323073163848","tests/test_differential_fairness.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"16560465323073163848","tests/test_differential_fairness.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16560465323073163848","tests/test_disparate_impact_remover.py","aif360","aif360.algorithms.preprocessing.DisparateImpactRemover","DisparateImpactRemover","algorithm","pre","Data transformation","Disparate impact remover"
"16560465323073163848","tests/test_disparate_impact_remover.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16560465323073163848","tests/test_disparate_impact_remover.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16560465323073163848","tests/test_lfr.py","aif360","aif360.algorithms.preprocessing.LFR","LFR","algorithm","pre","Data transformation","Learning fair representations"
"16560465323073163848","tests/test_lfr.py","aif360","aif360.algorithms.preprocessing.optim_preproc_helpers.data_preproc_functions.load_preproc_data_adult","load_preproc_data_adult","dataset","NA","NA","NA"
"16560465323073163848","tests/test_meta_classifier.py","aif360","aif360.algorithms.inprocessing.MetaFairClassifier","MetaFairClassifier","algorithm","in","Fairness constraints","Meta Fair classifier"
"16560465323073163848","tests/test_meta_classifier.py","aif360","aif360.algorithms.inprocessing.celisMeta.utils.getStats","getStats","utility","NA","NA","NA"
"16560465323073163848","tests/test_meta_classifier.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16560465323073163848","tests/test_meta_classifier.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16560465323073163848","tests/test_reweighing.py","aif360","aif360.algorithms.preprocessing.reweighing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"16560465323073163848","tests/test_reweighing.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16560465323073163848","tests/test_sample_distortion_metric.py","aif360","aif360.datasets.StructuredDataset","StructuredDataset","dataset","utility","NA","NA"
"16560465323073163848","tests/test_sample_distortion_metric.py","aif360","aif360.metrics.SampleDistortionMetric","SampleDistortionMetric","metric","utility","NA","NA"
"16560465323073163848","tests/test_standard_datasets.py","aif360","aif360.datasets.AdultDataset","AdultDataset","dataset","NA","NA","NA"
"16560465323073163848","tests/test_standard_datasets.py","aif360","aif360.datasets.CompasDataset","CompasDataset","dataset","NA","NA","NA"
"16560465323073163848","tests/test_standard_datasets.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16560465323073163848","tests/test_standard_datasets.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"16560465323073163848","tests/test_structured_dataset.py","aif360","aif360.datasets.StructuredDataset","StructuredDataset","dataset","utility","NA","NA"
"16718694563574260701","jmlr-paper/real-data/adult/reweighing_adult.py","aif360","aif360.algorithms.preprocessing.reweighing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"16718694563574260701","jmlr-paper/real-data/adult/reweighing_adult.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16718694563574260701","jmlr-paper/real-data/compas/reweighing_compas.py","aif360","aif360.algorithms.preprocessing.reweighing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"16718694563574260701","jmlr-paper/real-data/compas/reweighing_compas.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16718694563574260701","jmlr-paper/synthetic/reweighing_synthetic.py","aif360","aif360.algorithms.preprocessing.reweighing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"16718694563574260701","jmlr-paper/synthetic/reweighing_synthetic.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16741549461433566369","UF/classifier metric.py","aif360","aif360.algorithms.preprocessing.Reweighing","Reweighing","algorithm","pre","Resampling","Reweighing"
"16741549461433566369","UF/classifier metric.py","aif360","aif360.datasets.GermanDataset","GermanDataset","dataset","NA","NA","NA"
"16741549461433566369","UF/classifier metric.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"16741549461433566369","UF/classifier metric.py","aif360","aif360.metrics.ClassificationMetric","CM","metric","utility","NA","NA"
"16759031375868216518","src/baseline_aif360.py","aif360","aif360.algorithms.inprocessing.GerryFairClassifier","GerryFairClassifier","algorithm","in","Fairness constraints","Gerry Fair classifier"
"16759031375868216518","src/baseline_aif360.py","aif360","aif360.algorithms.inprocessing.MetaFairClassifier","MetaFairClassifier","algorithm","in","Fairness constraints","Meta Fair classifier"
"16759031375868216518","src/baseline_aif360.py","aif360","aif360.datasets.CompasDataset","CompasDataset","dataset","NA","NA","NA"
"16759031375868216518","src/baseline_aif360.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"16759031375868216518","src/utils/evaluate_func.py","aif360","aif360.datasets.StandardDataset","StandardDataset","dataset","utility","NA","NA"
"16759031375868216518","src/utils/evaluate_func.py","aif360","aif360.metrics.BinaryLabelDatasetMetric","BinaryLabelDatasetMetric","metric","utility","NA","NA"
"16759031375868216518","src/utils/evaluate_func.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16765766839756697139","fairensics/data/decision_boundary.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16765766839756697139","fairensics/data/synthetic_dataset.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16765766839756697139","fairensics/fairensics_utils.py","aif360","aif360.datasets.StructuredDataset","StructuredDataset","dataset","utility","NA","NA"
"16765766839756697139","fairensics/methods/disparate_impact.py","aif360","aif360.algorithms.Transformer","Transformer","mitigation","utility","NA","NA"
"16765766839756697139","fairensics/methods/disparate_impact.py","aif360","aif360.datasets.binary_label_dataset.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16765766839756697139","fairensics/methods/disparate_mistreatment.py","aif360","aif360.algorithms.Transformer","Transformer","mitigation","utility","NA","NA"
"16765766839756697139","fairensics/methods/disparate_mistreatment.py","aif360","aif360.datasets.binary_label_dataset.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16765766839756697139","fairensics/methods/fairness_warnings.py","aif360","aif360.datasets.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
"16765766839756697139","fairensics/methods/fairness_warnings.py","aif360","aif360.metrics.ClassificationMetric","ClassificationMetric","metric","utility","NA","NA"
"16765766839756697139","fairensics/methods/preferential_fairness.py","aif360","aif360.algorithms.Transformer","Transformer","mitigation","utility","NA","NA"
"16765766839756697139","fairensics/methods/preferential_fairness.py","aif360","aif360.datasets.binary_label_dataset.BinaryLabelDataset","BinaryLabelDataset","dataset","utility","NA","NA"
